fips,year,total_subs_adj
19065,2019,30690890
19067,2019,24435801
19069,2019,26876788
19071,2019,25307331
19073,2019,24532898
19075,2019,25080329
19077,2019,22541221
19079,2019,26693918
19081,2019,27452238
19083,2019,22728594
19085,2019,29578140
19087,2019,19553048
19089,2019,23019213
19091,2019,24138598
19093,2019,23144662
19095,2019,25312421
19097,2019,15177935
19099,2019,26463056
19101,2019,17540114
19103,2019,19066910
19105,2019,20759933
19107,2019,26308958
19109,2019,49752751
19111,2019,16399159
19113,2019,21040864
19115,2019,14450432
19117,2019,9116255
19119,2019,29323052
19121,2019,15897023
19123,2019,27601493
19125,2019,17711635
19127,2019,24378418
19129,2019,20295917
19131,2019,18640540
19133,2019,31452042
19135,2019,13781343
19137,2019,18787970
19139,2019,16599260
19141,2019,29251209
19143,2019,23082242
19145,2019,23767182
19147,2019,34935110
19149,2019,42709697
19151,2019,28559433
19153,2019,13676255
19155,2019,41024575
19157,2019,21444738
19159,2019,22754730
19161,2019,29400245
19163,2019,15905427
19165,2019,29902412
19167,2019,47382759
19169,2019,23234049
19171,2019,30523612
19173,2019,21515402
19175,2019,8286095
19177,2019,12531117
19179,2019,15047662
19181,2019,16773869
19183,2019,30031855
19185,2019,18707255
19187,2019,32751705
19189,2019,21447575
19191,2019,22433397
19193,2019,43158311
19195,2019,17104763
19197,2019,27705862
19001,2018,14417365.97
19003,2018,10410567.25
19005,2018,10353762.46
19007,2018,6279224.648
19009,2018,16517176.26
19011,2018,19663601.46
19013,2018,16480842.59
19015,2018,13306832.98
19017,2018,12853857.13
19019,2018,14879874.58
19021,2018,15305409.13
19023,2018,19348769.87
19025,2018,18120347.57
19027,2018,16974219.75
19029,2018,11448094.93
19031,2018,14843832.18
19033,2018,16074260.89
19035,2018,18736481.41
19037,2018,15751693.9
19039,2018,14156234.65
19041,2018,18524441.8
19043,2018,20033204.03
19045,2018,15304459.21
19047,2018,21929438.8
19049,2018,12152470.44
19051,2018,14803158.89
19053,2018,10520689.7
19055,2018,16649462.65
19057,2018,9667339.141
19059,2018,9213534.127
19061,2018,12310061.81
19063,2018,8311605.39
19065,2018,21189194.44
19067,2018,16791204.66
19069,2018,15347954.88
19071,2018,8571077.382
19073,2018,15168958.7
19075,2018,14833239.89
19077,2018,17934866.32
19079,2018,15952300.9
19081,2018,15403210.96
19083,2018,14275272.81
19085,2018,17801665.53
19087,2018,14423532.37
19089,2018,17462595.59
19091,2018,11840638.83
19093,2018,12447520.02
19095,2018,16806851.04
19097,2018,10268048.85
19099,2018,17444727.64
19101,2018,17110976.68
19103,2018,11998586.42
19105,2018,12006306.6
19107,2018,23761150.63
19109,2018,30919591.03
19111,2018,12273363.8
19113,2018,13027074.58
19115,2018,11080824.56
19117,2018,8278536.584
19119,2018,18703627.76
19121,2018,12469688.01
19123,2018,19980207.06
19125,2018,14174008.22
19127,2018,16705591.52
19129,2018,6493181.363
19131,2018,13020417.99
19133,2018,20596170.4
19135,2018,10314303.98
19137,2018,10089412.96
19139,2018,9564572.53
19141,2018,17584474.4
19143,2018,12752829
19145,2018,9801456.368
19147,2018,16710961.25
19149,2018,29017168.55
19151,2018,15872581.17
19153,2018,7174015.744
19155,2018,18746232.36
19157,2018,14837332.9
19159,2018,18242813.99
19161,2018,19225885.32
19163,2018,10108019.74
19165,2018,16684856.54
19167,2018,29948548.05
19169,2018,12660184.79
19171,2018,17608651.85
19173,2018,15126937.65
19175,2018,6619292.213
19177,2018,13506662.59
19179,2018,12118360.37
19181,2018,10643008.96
19183,2018,25636991.42
19185,2018,18244302.82
19187,2018,19327150.93
19189,2018,12320971.75
19191,2018,16976720.41
19193,2018,25007929.04
19195,2018,10904387.91
19197,2018,15186405.48
19001,2017,9505114.87
19003,2017,8160552.541
19005,2017,6871033.443
19007,2017,4991288.597
19009,2017,13011389.56
19011,2017,11504286.58
19013,2017,10531318.3
19015,2017,8347574.78
19017,2017,9185251.988
19019,2017,12401262.44
19021,2017,9511971.742
19023,2017,16417559.52
19025,2017,9070754.952
19027,2017,8429229.376
19029,2017,11638430.54
19031,2017,8147609.407
19033,2017,12481293.07
19035,2017,7632050.018
19037,2017,8870507.194
19039,2017,10902125.18
19041,2017,15296723.19
19043,2017,15180491.5
19045,2017,14520112.38
19047,2017,12802364.1
19049,2017,5567342.373
19051,2017,6580285.114
19053,2017,8589877.122
19055,2017,16602153.04
19057,2017,4624104.094
19059,2017,6786316.062
19061,2017,8846884.138
19063,2017,6656416.148
19065,2017,20616192.08
19067,2017,14450916.83
19069,2017,16079864.01
19071,2017,11245744.55
19073,2017,7374778.201
19075,2017,16244823.03
19077,2017,10586891.13
19079,2017,8479178.31
19081,2017,15003163.43
19083,2017,8035884.495
19085,2017,11371753.15
19087,2017,8698078.952
19089,2017,10896748.5
19091,2017,8094050.504
19093,2017,7409468.035
19095,2017,10768442.56
19097,2017,9115011.72
19099,2017,7649326.149
19101,2017,9340781.646
19103,2017,15045659.69
19105,2017,11077062.82
19107,2017,14066782.02
19109,2017,24553202.24
19111,2017,6805874.025
19113,2017,11676090.06
19115,2017,7263640.814
19117,2017,6726938.8
19119,2017,7266270.196
19121,2017,10268017.11
19123,2017,12049164.3
19125,2017,9331814.649
19127,2017,6448986.725
19129,2017,10333221.01
19131,2017,8645633.037
19133,2017,19392005.14
19135,2017,8121636.251
19137,2017,8182902.281
19139,2017,5500875.505
19141,2017,11720766.79
19143,2017,8714769.627
19145,2017,7351418.911
19147,2017,17980234.29
19149,2017,15767535.51
19151,2017,9104567.636
19153,2017,3329972.718
19155,2017,10246075.95
19157,2017,7125918.956
19159,2017,14694606.26
19161,2017,8411483.639
19163,2017,4355093.156
19165,2017,10704737.47
19167,2017,9589737.088
19169,2017,6519263.196
19171,2017,8821736.413
19173,2017,14380843.09
19175,2017,5016255.306
19177,2017,7670970.445
19179,2017,6974267.17
19181,2017,8737277.627
19183,2017,14818191.32
19185,2017,12330782.2
19187,2017,19384985.87
19189,2017,11817099.17
19191,2017,10538334.46
19193,2017,19398241.38
19195,2017,11201788.79
19197,2017,16761440.58
19001,2016,9665128.821
19003,2016,11338032.56
19005,2016,13898042.82
19007,2016,5197579.066
19009,2016,18178927.34
19011,2016,25310843.06
19013,2016,16628863.8
19015,2016,15244975.65
19017,2016,10437503.8
19019,2016,18988541.57
19021,2016,10353681.06
19023,2016,25155287.47
19025,2016,13648598.86
19027,2016,14889395.68
19029,2016,12364558.33
19031,2016,23973127.24
19033,2016,13716562.88
19035,2016,13952283.85
19037,2016,11048664.7
19039,2016,10380479.27
19041,2016,14871292.9
19043,2016,25240585.57
19045,2016,26570352.57
19047,2016,25201049.69
19049,2016,10611603.83
19051,2016,6637045.842
19053,2016,8135277.503
19055,2016,23631953.78
19057,2016,9329054.423
19059,2016,5845458.679
19061,2016,15730255.21
19063,2016,6811570.702
19065,2016,28602188.68
19067,2016,16576036.08
19069,2016,16543809.67
19071,2016,10742088.94
19073,2016,15177396.51
19075,2016,21331368.99
19077,2016,11575386.62
19079,2016,10222822.64
19081,2016,16905652.79
19083,2016,18828227.63
19085,2016,20968945.4
19087,2016,8158997.767
19089,2016,12752637.07
19091,2016,8833239.187
19093,2016,15942774.34
19095,2016,13402952.12
19097,2016,12692471.49
19099,2016,8422424.454
19101,2016,8659017.179
19103,2016,15805658.03
19105,2016,20821021.05
19107,2016,13529398.15
19109,2016,35269236.87
19111,2016,9338876.087
19113,2016,19860014.4
19115,2016,10772364.69
19117,2016,5380134.765
19119,2016,17648670.04
19121,2016,9025723.81
19123,2016,10564592.34
19125,2016,8098408.409
19127,2016,19788659.07
19129,2016,10440078.05
19131,2016,9746974.614
19133,2016,25104527.14
19135,2016,7359564.84
19137,2016,10146873
19139,2016,13532548.65
19141,2016,19952271.79
19143,2016,10336096.7
19145,2016,14041990.13
19147,2016,19481688.97
19149,2016,22637735.4
19151,2016,11060042.68
19153,2016,5435751.249
19155,2016,9702930.658
19157,2016,11994076.56
19159,2016,16172151.19
19161,2016,10305974.48
19163,2016,9846539.361
19165,2016,25450693.45
19167,2016,19922176.91
19169,2016,17658039.53
19171,2016,22524093.28
19173,2016,18759181.54
19175,2016,5657470.569
19177,2016,7547265.871
19179,2016,6925706.003
19181,2016,7914199.641
19183,2016,12424298.02
19185,2016,10939530.66
19187,2016,18740385.78
19189,2016,11150878.35
19191,2016,24582073.53
19193,2016,23199358.93
19195,2016,8979661.892
19197,2016,12592616.51
19001,2015,10980189.64
19003,2015,8918935.423
19005,2015,13389126.44
19007,2015,4836104.755
19009,2015,15941040.63
19011,2015,22458514.76
19013,2015,19509864.29
19015,2015,18736059.87
19017,2015,19087491.34
19019,2015,22442878.66
19021,2015,20202958.91
19023,2015,25934665.06
19025,2015,11261550.31
19027,2015,20139840.79
19029,2015,17535880.15
19031,2015,21802724.49
19033,2015,21778287.25
19035,2015,19498206.15
19037,2015,21516051.74
19039,2015,8173763.6
19041,2015,24087883.29
19043,2015,25141501.1
19045,2015,25812485.24
19047,2015,25799369.97
19049,2015,5309525.148
19051,2015,6100640.203
19053,2015,6771363.458
19055,2015,26015221.08
19057,2015,4141492.546
19059,2015,13706800.95
19061,2015,18572876.66
19063,2015,17552868.4
19065,2015,28653808.29
19067,2015,22623217.67
19069,2015,25776230.79
19071,2015,6231890.522
19073,2015,17349834.56
19075,2015,21133052.19
19077,2015,12367836.02
19079,2015,22245344.61
19081,2015,23293612.17
19083,2015,24564764.11
19085,2015,22122797.86
19087,2015,7659117.104
19089,2015,19522515.06
19091,2015,16413046.31
19093,2015,16066844.19
19095,2015,15086541.26
19097,2015,15608173.31
19099,2015,9895024.96
19101,2015,7541994.844
19103,2015,15318210.88
19105,2015,20134855.35
19107,2015,11314694.38
19109,2015,45138569.18
19111,2015,5841914.967
19113,2015,19605860.21
19115,2015,6757522.797
19117,2015,5446214.801
19119,2015,22193490.12
19121,2015,7624064.206
19123,2015,10518286.34
19125,2015,9221185.938
19127,2015,18999008.04
19129,2015,8783909.704
19131,2015,17975251.95
19133,2015,27216939.58
19135,2015,6221000.188
19137,2015,12386532.74
19139,2015,7748033.092
19141,2015,20934000.56
19143,2015,14437762
19145,2015,5890579.457
19147,2015,27130042.8
19149,2015,29896625.64
19151,2015,21645642.37
19153,2015,5097853.494
19155,2015,30094125.75
19157,2015,14900323.87
19159,2015,9950627.279
19161,2015,21429431.75
19163,2015,7827315.445
19165,2015,21479442.02
19167,2015,30178884.56
19169,2015,20765221.06
19171,2015,25180276.38
19173,2015,9134353.845
19175,2015,4663558.341
19177,2015,6214836.528
19179,2015,5473151.648
19181,2015,7518297.842
19183,2015,11464673.23
19185,2015,9856719.49
19187,2015,16769662.59
19189,2015,17601579.55
19191,2015,23418016.92
19193,2015,31229043
19195,2015,14658701.41
19197,2015,27058192.47
19001,2014,9570828.836
19003,2014,7735078.89
19005,2014,6392447.423
19007,2014,7200132.718
19009,2014,7589618.094
19011,2014,8465871.059
19013,2014,5641410.672
19015,2014,6879313.108
19017,2014,5932359.688
19019,2014,7170515.274
19021,2014,6238528.267
19023,2014,8998709.761
19025,2014,9744236.29
19027,2014,7686845.459
19029,2014,8641477.749
19031,2014,7120732.357
19033,2014,8117929.637
19035,2014,6536584.457
19037,2014,7258409.858
19039,2014,10783764.4
19041,2014,7304586.449
19043,2014,11672685.39
19045,2014,8214023.103
19047,2014,10161715.79
19049,2014,5996228.269
19051,2014,8505638.747
19053,2014,9987856.885
19055,2014,9746666.525
19057,2014,4454837.474
19059,2014,3721222.687
19061,2014,8556080.907
19063,2014,4918409.18
19065,2014,11249602.85
19067,2014,7855796.425
19069,2014,8973744.994
19071,2014,7142166.742
19073,2014,7693520.169
19075,2014,5782169.214
19077,2014,11172199.2
19079,2014,8719015.352
19081,2014,7591001.978
19083,2014,7988505.866
19085,2014,8824585.05
19087,2014,8520836.159
19089,2014,8699141.002
19091,2014,6509639.85
19093,2014,5060213.019
19095,2014,8839341.56
19097,2014,9135380.993
19099,2014,9264061.137
19101,2014,7927605.464
19103,2014,6849688.28
19105,2014,7611882.598
19107,2014,12844715.14
19109,2014,11922614.68
19111,2014,6982917.733
19113,2014,6040069.555
19115,2014,6332727.33
19117,2014,8474432.789
19119,2014,6793659.952
19121,2014,11189377.51
19123,2014,10410881.41
19125,2014,9338839.409
19127,2014,7289833.103
19129,2014,4926765.225
19131,2014,7161686.683
19133,2014,9184961.39
19135,2014,8575802.313
19137,2014,6071058.226
19139,2014,5642685.913
19141,2014,5723078.831
19143,2014,4466869.462
19145,2014,7928187.708
19147,2014,8311994.095
19149,2014,12350489.13
19151,2014,7274508.061
19153,2014,3883202.547
19155,2014,9964039.73
19157,2014,7530063.604
19159,2014,13379123.37
19161,2014,8532735.243
19163,2014,4518596.357
19165,2014,7494915.896
19167,2014,8111437.406
19169,2014,7682948.011
19171,2014,9784238.14
19173,2014,8881588.004
19175,2014,6688944.634
19177,2014,7963398.703
19179,2014,6696378.793
19181,2014,9482831.937
19183,2014,12521838.69
19185,2014,12147698.4
19187,2014,10378789.43
19189,2014,5217493.791
19191,2014,9917374.771
19193,2014,11726809.82
19195,2014,5441169.364
19197,2014,9657187.647
19001,2013,11170692.66
19003,2013,9056036.712
19005,2013,9361240.087
19007,2013,6857055.239
19009,2013,11635804.27
19011,2013,17034541.94
19013,2013,12322779.42
19015,2013,13065338.72
19017,2013,10816305.19
19019,2013,15457268.98
19021,2013,13502993.25
19023,2013,15503661.88
19025,2013,15895091.53
19027,2013,14208800.4
19029,2013,12021257.69
19031,2013,14484876.04
19033,2013,15596912.16
19035,2013,12033464.88
19037,2013,12936638.78
19039,2013,10623935.41
19041,2013,13865184.93
19043,2013,16330667.64
19045,2013,17139314.46
19047,2013,16045116.07
19049,2013,10787282.34
19051,2013,12019387.97
19053,2013,8506570.677
19055,2013,15639751.86
19057,2013,8116793.48
19059,2013,7563233.765
19061,2013,12535750.32
19063,2013,9629695.593
19065,2013,18742730.24
19067,2013,14537332.93
19069,2013,15589114.37
19071,2013,14700737.66
19073,2013,13808179.5
19075,2013,13028539.48
19077,2013,12029721.17
19079,2013,15594826.26
19081,2013,14553788.99
19083,2013,13712370.26
19085,2013,17492002.38
19087,2013,13876047.9
19089,2013,12506131.34
19091,2013,11171059.75
19093,2013,9882652.908
19095,2013,13725161.81
19097,2013,11177844.02
19099,2013,14891492.44
19101,2013,14000451.89
19103,2013,11397854.97
19105,2013,13335602.94
19107,2013,17829132.18
19109,2013,24616790.71
19111,2013,11765815.27
19113,2013,12363604.92
19115,2013,10019740.35
19117,2013,7722389.621
19119,2013,11593266.39
19121,2013,11557873.45
19123,2013,15247638.32
19125,2013,11792640.91
19127,2013,14158166.13
19129,2013,10131495.14
19131,2013,11637794.92
19133,2013,14403262.51
19135,2013,9051461.423
19137,2013,10122768.38
19139,2013,9720622.379
19141,2013,12772152.04
19143,2013,9756837.266
19145,2013,12854095.2
19147,2013,14829378.74
19149,2013,18896007.25
19151,2013,14883624.01
19153,2013,7580570.634
19155,2013,20811571.22
19157,2013,12488810.52
19159,2013,12855790.47
19161,2013,14526385.42
19163,2013,9679756.215
19165,2013,13828372.85
19167,2013,19047809.47
19169,2013,12717113.72
19171,2013,17500381.31
19173,2013,12911373.55
19175,2013,6170069.384
19177,2013,11476774.7
19179,2013,9725008.236
19181,2013,11871390.47
19183,2013,17789920.61
19185,2013,13269090.54
19187,2013,17163523.36
19189,2013,10706407.27
19191,2013,15433209.91
19193,2013,19749076.65
19195,2013,10342548.16
19197,2013,16496462.22
19001,2012,10723719.63
19003,2012,8972954.591
19005,2012,10473163.84
19007,2012,8650677.484
19009,2012,11506746.08
19011,2012,18037868.05
19013,2012,12932164.95
19015,2012,14366368.83
19017,2012,11803585.17
19019,2012,16502758.58
19021,2012,14438439.6
19023,2012,16155278.95
19025,2012,16777597.69
19027,2012,14932567.66
19029,2012,12805186.48
19031,2012,16389903.43
19033,2012,16538676.76
19035,2012,13105611.2
19037,2012,13575792.37
19039,2012,8517330.832
19041,2012,13951112.73
19043,2012,17804551.29
19045,2012,18772626.3
19047,2012,17154729.32
19049,2012,13118959.65
19051,2012,8796669.348
19053,2012,9074604.648
19055,2012,17695218.82
19057,2012,9214668.933
19059,2012,8181445.905
19061,2012,15260036.55
19063,2012,10239799.33
19065,2012,20639888.55
19067,2012,14794668.43
19069,2012,17574765.9
19071,2012,15118858.81
19073,2012,15301731.46
19075,2012,13062985.16
19077,2012,13188271.74
19079,2012,16769632.03
19081,2012,15723669.38
19083,2012,14777381.64
19085,2012,16682975.65
19087,2012,14606161.21
19089,2012,13313946.83
19091,2012,12382099.29
19093,2012,10748379.53
19095,2012,16095409.54
19097,2012,12826996.54
19099,2012,17113802.77
19101,2012,13557312.91
19103,2012,12831215.95
19105,2012,14202354.39
19107,2012,21866822.52
19109,2012,26474090.24
19111,2012,10860253.63
19113,2012,13502862.09
19115,2012,11114528.53
19117,2012,7360226.614
19119,2012,12369717.79
19121,2012,10164466.33
19123,2012,19315056.2
19125,2012,13315331.6
19127,2012,13644507.57
19129,2012,10382731.9
19131,2012,12241587.89
19133,2012,16257194.89
19135,2012,8657748.905
19137,2012,9481527.192
19139,2012,11727203.83
19141,2012,13290836.65
19143,2012,10329468.34
19145,2012,11626304.76
19147,2012,15435227.87
19149,2012,20072085.74
19151,2012,16147497.79
19153,2012,9807720.929
19155,2012,21601791.8
19157,2012,14497319.27
19159,2012,10440588.2
19161,2012,16481885.08
19163,2012,11951472.94
19165,2012,14928719.4
19167,2012,20528955.36
19169,2012,14727614.72
19171,2012,18452698.73
19173,2012,12786489.97
19175,2012,8726199.311
19177,2012,9865677.067
19179,2012,10445132.1
19181,2012,11937129.33
19183,2012,21861776.15
19185,2012,12238794.48
19187,2012,19732675.96
19189,2012,11648356.83
19191,2012,16838568.63
19193,2012,21897984.09
19195,2012,11001037.42
19197,2012,19912129.01
19001,2011,13049075.74
19003,2011,9719534.709
19005,2011,10244893.84
19007,2011,8290563.376
19009,2011,13164300.47
19011,2011,19905582.14
19013,2011,14837383.73
19015,2011,14790459.19
19017,2011,12756307.51
19019,2011,19569484.64
19021,2011,15647702.69
19023,2011,18681619.87
19025,2011,18616050.19
19027,2011,16143232.25
19029,2011,14220541.73
19031,2011,17461427.83
19033,2011,18634257.96
19035,2011,13557780.58
19037,2011,15046380.04
19039,2011,9284721.715
19041,2011,15569761.6
19043,2011,19290911.47
19045,2011,20998104.97
19047,2011,18525785.3
19049,2011,12888561.89
19051,2011,8670097.554
19053,2011,10270738.38
19055,2011,19763241.74
19057,2011,9097664.643
19059,2011,8838670.038
19061,2011,14456981.46
19063,2011,10844182.45
19065,2011,23594949.24
19067,2011,15861688.31
19069,2011,20578316.38
19071,2011,14204824.18
19073,2011,15634553.99
19075,2011,15301164.84
19077,2011,14370046.1
19079,2011,20460776.37
19081,2011,17480642.1
19083,2011,18975652.59
19085,2011,16999413.9
19087,2011,13697360.58
19089,2011,14917005.64
19091,2011,13062107.07
19093,2011,11616508.03
19095,2011,16446114.19
19097,2011,13572758.47
19099,2011,17933799.06
19101,2011,12907966.61
19103,2011,13319640.1
19105,2011,15405448.74
19107,2011,20558748.89
19109,2011,28818442.98
19111,2011,9828588.681
19113,2011,14574819.32
19115,2011,11562522.49
19117,2011,7816099.425
19119,2011,12442978.58
19121,2011,11344787.69
19123,2011,16912897.08
19125,2011,12651247.42
19127,2011,15183710.1
19129,2011,10604836.17
19131,2011,13337138.11
19133,2011,16483940.38
19135,2011,8298572.182
19137,2011,10304735.67
19139,2011,12007435.9
19141,2011,13696498.03
19143,2011,10821707.3
19145,2011,12954130.46
19147,2011,16858034.6
19149,2011,20931183.32
19151,2011,16535713.62
19153,2011,8850859.857
19155,2011,22984517.16
19157,2011,15215488.44
19159,2011,11980780.85
19161,2011,17581372.8
19163,2011,12255185.18
19165,2011,16600406.35
19167,2011,20313002.64
19169,2011,15479523.29
19171,2011,20488081.38
19173,2011,13984736.46
19175,2011,9378162.224
19177,2011,8939098.461
19179,2011,8854652.22
19181,2011,11441175.72
19183,2011,20684080.68
19185,2011,12983581.35
19187,2011,20309556.85
19189,2011,12545748.86
19191,2011,19183568.22
19193,2011,22177796.79
19195,2011,11685017.48
19197,2011,20625963.96
19001,2010,11293506.72
19003,2010,9449717.685
19005,2010,11029638.07
19007,2010,9110316.917
19009,2010,12118137.99
19011,2010,18996280.32
19013,2010,13619294.13
19015,2010,15129702.07
19017,2010,12430749.13
19019,2010,17379605.35
19021,2010,15205602.19
19023,2010,17013662.97
19025,2010,17669047.58
19027,2010,15725984.93
19029,2010,13485568.88
19031,2010,17260753.82
19033,2010,17417431.98
19035,2010,13801956.17
19037,2010,14297119.63
19039,2010,8969885.112
19041,2010,14692382.02
19043,2010,18750566.66
19045,2010,19770078.73
19047,2010,18066217.48
19049,2010,13816013.86
19051,2010,9264065.817
19053,2010,9556768.75
19055,2010,18635424.99
19057,2010,9704275.119
19059,2010,8616153.495
19061,2010,16070853.34
19063,2010,10783874.12
19065,2010,21736554.88
19067,2010,15580758.65
19069,2010,18508572.01
19071,2010,15922174.36
19073,2010,16114763.64
19075,2010,13757065.26
19077,2010,13889008.73
19079,2010,17660658.68
19081,2010,16559120.53
19083,2010,15562553.36
19085,2010,17569397.95
19087,2010,15382235.42
19089,2010,14021361.36
19091,2010,13040001.65
19093,2010,11319476.89
19095,2010,16950612.49
19097,2010,13508537.78
19099,2010,18023116.36
19101,2010,14277658.29
19103,2010,13512981.38
19105,2010,14956972.99
19107,2010,23028679.95
19109,2010,27880747.22
19111,2010,11437295.23
19113,2010,14220314.33
19115,2010,11705080.61
19117,2010,7751300.076
19119,2010,13026962.28
19121,2010,10704538.43
19123,2010,20341329.76
19125,2010,14022819.71
19127,2010,14369485.9
19129,2010,10934401.18
19131,2010,12892024.41
19133,2010,17120994.04
19135,2010,9117764.067
19137,2010,9985312.45
19139,2010,12350309.4
19141,2010,13997023.26
19143,2010,10878307.55
19145,2010,12244049.22
19147,2010,16255353.17
19149,2010,21138582.8
19151,2010,17005468.36
19153,2010,10328837.95
19155,2010,22749567.26
19157,2010,15267610.34
19159,2010,10995331.57
19161,2010,17357622.77
19163,2010,12586494.68
19165,2010,15721932.2
19167,2010,21619727.43
19169,2010,15510142.16
19171,2010,19433152.35
19173,2010,13465878.96
19175,2010,9189851.472
19177,2010,10389873.49
19179,2010,11000116.91
19181,2010,12571388.95
19183,2010,23023365.45
19185,2010,12889082.58
19187,2010,20781139.04
19189,2010,12267272.99
19191,2010,17733258.11
19193,2010,23061497.24
19195,2010,11585559.34
19197,2010,20970127.04
18001,2019,12842327
18003,2019,13511962
18005,2019,14624164
18007,2019,22287421
18009,2019,6656330
18011,2019,20399938
18013,2019,434667
18015,2019,16277153
18017,2019,13942573
18019,2019,5217907
18021,2019,11567223
18023,2019,16055293
18025,2019,591715
18027,2019,14694064
18029,2019,1656369
18031,2019,17192161
18033,2019,11184494
18035,2019,14298262
18037,2019,13267972
18039,2019,7405029
18041,2019,7210006
18043,2019,448448
18045,2019,20086073
18047,2019,8421199
18049,2019,11613302
18051,2019,20143106
18053,2019,17980541
18055,2019,9556550
18057,2019,7370247
18059,2019,13144813
18061,2019,6978744
18063,2019,9623453
18065,2019,15159830
18067,2019,10940092
18069,2019,15190725
18071,2019,14679921
18073,2019,19291399
18075,2019,15688030
18077,2019,5982252
18079,2019,8029045
18081,2019,10369023
18083,2019,25787606
18085,2019,17431464
18087,2019,5718238
18089,2019,6578447
18091,2019,16703204
18093,2019,4725826
18095,2019,16385406
18097,2019,989342
18099,2019,11888883
18101,2019,2845981
18103,2019,13541174
18105,2019,1334257
18107,2019,20127342
18109,2019,8192407
18111,2019,16599499
18113,2019,9338260
18115,2019,671799
18117,2019,5179335
18119,2019,3811751
18121,2019,12238339
18123,2019,2909147
18125,2019,6706342
18127,2019,9525708
18129,2019,21403429
18131,2019,14859879
18133,2019,14029472
18135,2019,17215856
18137,2019,12574838
18139,2019,20383269
18141,2019,6563561
18143,2019,3331717
18145,2019,18709468
18147,2019,12375716
18149,2019,8353247
18151,2019,5838515
18153,2019,11691754
18155,2019,1747748
18157,2019,18299531
18159,2019,15551118
18161,2019,5878964
18163,2019,8600939
18165,2019,4497653
18167,2019,10103005
18169,2019,15919815
18171,2019,18465385
18173,2019,8348082
18175,2019,11357308
18177,2019,12210731
18179,2019,15496786
18181,2019,21429897
18183,2019,11644582
18001,2018,14019783.2
18003,2018,13133273.51
18005,2018,9499111.843
18007,2018,9586318.334
18009,2018,4121260.793
18011,2018,14092118.67
18013,2018,303326.9281
18015,2018,12005773.79
18017,2018,9566202.425
18019,2018,2434967.876
18021,2018,7688906.303
18023,2018,12908811.79
18025,2018,463994.3954
18027,2018,10418150.42
18029,2018,685811.3454
18031,2018,8728283.099
18033,2018,7790096.807
18035,2018,8686348.313
18037,2018,8143318.214
18039,2018,5151855.844
18041,2018,3996620.503
18043,2018,192555.9691
18045,2018,12712375.94
18047,2018,5870374.698
18049,2018,7259119.407
18051,2018,13344207.92
18053,2018,11815286.14
18055,2018,5316609.213
18057,2018,5542724.174
18059,2018,11587209.42
18061,2018,4185294.561
18063,2018,6422684.848
18065,2018,12942919.83
18067,2018,10189787.5
18069,2018,14001283.99
18071,2018,10234553.8
18073,2018,11679077.25
18075,2018,11425675.25
18077,2018,4218011.204
18079,2018,5789112.351
18081,2018,6909816.447
18083,2018,17150311.34
18085,2018,10781196.87
18087,2018,4073571.646
18089,2018,4269678.675
18091,2018,9873462.008
18093,2018,3094856.176
18095,2018,11928503.98
18097,2018,1034588.599
18099,2018,7290748.1
18101,2018,1958885.261
18103,2018,9095937.094
18105,2018,903147.6063
18107,2018,14701625.35
18109,2018,4523958.548
18111,2018,8144401.089
18113,2018,7059902.789
18115,2018,181992.0973
18117,2018,4055278.458
18119,2018,3390944.99
18121,2018,8795442.693
18123,2018,1297773.017
18125,2018,5249830.198
18127,2018,5835046.773
18129,2018,7578231.757
18131,2018,8211383.08
18133,2018,9104741.167
18135,2018,12260800.61
18137,2018,8013773.015
18139,2018,8696612.796
18141,2018,5069406.089
18143,2018,2009720.532
18145,2018,7499695.374
18147,2018,6391050.066
18149,2018,6969211.204
18151,2018,4775093.313
18153,2018,9670868.889
18155,2018,1348730.073
18157,2018,10645844.53
18159,2018,10198226.22
18161,2018,4133287.105
18163,2018,3614509.561
18165,2018,4552695.852
18167,2018,4996359.183
18169,2018,8517543.549
18171,2018,12082420.47
18173,2018,5409006.809
18175,2018,5377542.526
18177,2018,7260882.251
18179,2018,16320354.76
18181,2018,13159941.48
18183,2018,8862518.052
18001,2017,6360244.591
18003,2017,8363690.342
18005,2017,7822480.522
18007,2017,8377566.483
18009,2017,2442914.447
18011,2017,10493708.42
18013,2017,368039.9312
18015,2017,8169486.438
18017,2017,3805708.67
18019,2017,3402438.961
18021,2017,6051672.947
18023,2017,10434576.31
18025,2017,590086.1073
18027,2017,11712900.37
18029,2017,628567.9601
18031,2017,9241248.913
18033,2017,6289043.389
18035,2017,7133331.287
18037,2017,9638494.422
18039,2017,4905764.404
18041,2017,4394144.949
18043,2017,328477.1565
18045,2017,9367173.724
18047,2017,5648691.829
18049,2017,6873092.884
18051,2017,15350708.25
18053,2017,4782896.171
18055,2017,6383204.613
18057,2017,1947421.933
18059,2017,6831385.85
18061,2017,3950050.528
18063,2017,4371172.515
18065,2017,8752419.842
18067,2017,6292412.348
18069,2017,3912573.053
18071,2017,7222798.518
18073,2017,9834962.573
18075,2017,6457197.593
18077,2017,3667956.815
18079,2017,5946280.479
18081,2017,4928030.36
18083,2017,18494642.42
18085,2017,11799677.19
18087,2017,3952511.306
18089,2017,3963941.15
18091,2017,12567574.42
18093,2017,4300880.528
18095,2017,6155984.493
18097,2017,627382.5664
18099,2017,8457597.11
18101,2017,2368984.564
